title  Photometry data for T356120921 from search centered on 19 50 50.248 .48 04 51.09 using the apass calibration catalog
Median of Right Ascension  297.70578, rms   0.00271
Median of Declination       48.07639, rms   0.00197
Median of magcal_magdep        10.65, rms      0.26
Median of magcal_local_rms      0.16, rms      0.33
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2416817.470104	1904.920683	10.53	 0.08	12.33	297.70410	 48.07520	 -8.3	0.327	ac05649	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416817.524813	1904.920833	11.20	 0.08	11.84	297.70655	 48.06850	 41.3	0.335	ac05650	151	109576192	1349410819	384	0.000700	19,23,25,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2416821.466307	1904.931602	10.61	 0.12	12.19	297.70544	 48.07416	 22.5	0.233	ac05674	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416821.521709	1904.931753	10.66	 0.14	12.17	297.70446	 48.07548	-21.4	0.315	ac05675	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416831.439002	1904.958850	10.67	 0.15	12.04	297.70406	 48.07403	-31.6	0.115	ac05733	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416887.943904	1905.113545	 0.00	 0.00	10.79	  0.00000	  0.00000	  0.0	0.000	ac05978	151	0	0	2048	-1.000000			11
2416920.882405	1905.203787	10.76	 0.13	12.66	297.70457	 48.07427	 14.0	0.453	ac06180	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416938.844126	1905.252998	10.63	 0.14	12.23	297.70463	 48.07507	  0.6	0.453	ac06253	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416944.885074	1905.269548	10.75	 0.68	11.08	297.69861	 48.07572	 72.4	0.518	ac06282	151	532480	1349410818	384	0.000700	13,19	1,13,14,17,18,19,21,22,28,30	7,8
2416953.870161	1905.294165	10.03	 1.82	10.23	297.69540	 48.06873	 -1.9	0.709	ac06294	130	269006976	1214930947	4488	0.000700	7,11,12,13,15,19,28	0,1,13,14,17,19,21,22,27,30	3,7,8,12
2416959.840145	1905.310521	10.59	 0.12	12.23	297.70392	 48.07489	-29.6	0.188	ac06315	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416967.841807	1905.332443	11.15	 0.20	11.70	297.70376	 48.07015	 65.5	0.482	ac06341	130	67633152	1349412867	256	0.000700	19,26	0,1,11,13,14,17,18,19,21,22,28,30	8
2416986.814211	1905.384422	10.80	 0.13	11.97	297.70195	 48.07366	 27.2	0.170	ac06385	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417000.796591	1905.422730	10.65	 0.16	11.40	297.70482	 48.07448	-34.8	0.495	ac06417	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417003.748373	1905.430817	 0.00	 0.00	11.22	  0.00000	  0.00000	  0.0	0.000	ac06422	130	0	0	2048	-1.000000			11
2417006.715316	1905.438946	10.70	 0.17	11.66	297.70294	 48.07472	-21.0	0.249	ac06430	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417011.730225	1905.452686	11.13	 1.15	11.34	297.69834	 48.07857	-25.7	0.724	ac06440	151	8925184	1349410819	4480	0.000700	12,13,19,23	0,1,13,14,17,18,19,21,22,28,30	7,8,12
2417027.711592	1905.496470	10.74	 0.22	11.29	297.70562	 48.07458	  7.2	0.238	ac06477	151	524416	1479434242	392	0.000700	7,19	1,13,14,17,18,19,21,27,28,30	3,7,8
2417030.719404	1905.504711	11.39	 0.20	11.89	297.70679	 48.07437	 68.4	0.192	ac06482	151	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2417039.713725	1905.529353	10.71	 0.13	11.51	297.70161	 48.07467	 47.9	0.240	ac06507	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417052.778159	1905.565146	10.73	 0.12	11.89	297.70473	 48.07628	-52.9	0.435	ac06546	151	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2417053.713109	1905.567707	11.11	 0.16	11.79	297.69466	 48.07648	 75.5	0.512	ac06550	130	8912896	1349410819	384	0.000700	19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2417055.743336	1905.573269	11.16	 1.10	11.44	297.70614	 48.08221	-36.1	0.066	ac06562	151	8925184	1349410819	384	0.000700	12,13,19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2417074.777053	1905.625417	10.99	 0.17	11.55	297.69952	 48.07261	-81.9	0.242	ac06600	151	524288	1349410819	384	0.000700	19	0,1,13,14,17,18,19,21,22,28,30	7,8
2417076.646235	1905.630538	11.06	 0.23	12.02	297.70424	 48.07511	-54.6	0.232	ac06606	151	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2417080.655722	1905.641523	10.67	 0.14	11.96	297.70328	 48.07408	-40.8	0.098	ac06620	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417097.637149	1905.688047	10.60	 0.15	12.05	297.70091	 48.07337	 58.5	0.119	ac06667	151	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2417103.633922	1905.704476	 0.00	 0.00	11.47	  0.00000	  0.00000	  0.0	0.000	ac06693	151	0	0	2048	-1.000000			11
2417110.507195	1905.723307	10.58	 0.17	12.77	297.70425	 48.07544	-40.5	0.220	ac06698	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417112.563665	1905.728942	10.68	 0.16	12.70	297.70342	 48.07487	-10.4	0.260	ac06714	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417112.613182	1905.729077	10.58	 0.09	12.04	297.70412	 48.07423	-49.6	0.308	ac06715	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417115.683860	1905.737490	10.62	 0.14	11.43	297.70999	 48.07222	 39.0	0.060	ac06738	151	34078720	1349412866	256	0.000700	19,25	1,11,13,14,17,18,19,21,22,28,30	8
2417122.637189	1905.756540	11.26	 0.23	11.59	297.70341	 48.07014	 50.7	0.554	ac06764	130	67641344	1349412867	256	0.000700	13,19,26	0,1,11,13,14,17,18,19,21,22,28,30	8
2417126.581821	1905.767347	10.63	 0.09	12.18	297.70395	 48.07401	-50.3	0.131	ac06797	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417126.644495	1905.767519	10.71	 0.09	11.99	297.70348	 48.07490	  1.7	0.444	ac06798	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417127.611261	1905.770168	10.65	 0.12	12.12	297.70389	 48.07541	 -3.8	0.304	ac06806	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417127.656967	1905.770293	10.86	 0.14	11.52	297.70657	 48.07319	  9.9	0.195	ac06807	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417129.536481	1905.775442	10.68	 0.18	11.99	297.70517	 48.07501	 12.5	0.493	ac06822	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417145.471447	1905.819100	11.02	 0.20	12.27	297.70668	 48.07384	  5.7	0.216	ac06892	130	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417146.475950	1905.821852	11.13	 1.91	11.20	297.71589	 48.07825	-11.3	0.623	ac06897	151	269006976	1080713218	4481	0.000700	7,11,12,13,15,19,28	1,13,14,17,19,21,22,30	0,7,8,12
2417146.612030	1905.822225	10.51	 2.00	10.73	297.70369	 48.07574	-40.3	0.284	ac06899	151	268974080	1349148674	384	0.000700	11,12,13,19,28	1,13,14,17,19,21,22,28,30	7,8
2417154.567716	1905.844021	10.63	 0.14	11.93	297.70411	 48.07351	  5.1	0.492	ac06939	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417159.580182	1905.857754	10.92	 0.55	11.11	297.71105	 48.07451	-34.5	0.220	ac06961	151	269000704	1080713219	384	0.000700	13,15,19,28	0,1,13,14,17,19,21,22,30	7,8
2417160.488423	1905.860242	10.66	 0.10	11.52	297.70384	 48.07543	 23.2	0.278	ac06968	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417161.535861	1905.863112	10.94	 0.51	11.27	297.70979	 48.07215	  0.1	0.169	ac06978	151	8921088	1349410818	384	0.000700	13,19,23	1,13,14,17,18,19,21,22,28,30	7,8
2417173.532400	1905.895979	10.97	 0.15	11.47	297.70728	 48.06858	-67.9	0.182	ac07036	151	8921088	1349410819	384	0.000700	13,19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2417181.491205	1905.917784	10.59	 0.18	12.57	297.69985	 48.07733	-47.0	0.615	ac07072	151	524288	1349410816	4480	0.000700	19	13,14,17,18,19,21,22,28,30	7,8,12
2417207.482711	1905.988994	10.87	 0.10	12.05	297.70873	 48.06885	 -2.0	0.374	ac07126	151	42467328	1349412866	256	0.000700	19,23,25	1,11,13,14,17,18,19,21,22,28,30	8
2417317.811179	1906.291264	10.58	 0.16	12.99	297.70424	 48.07507	 17.9	0.469	ac07477	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417372.787380	1906.441883	10.84	 0.30	12.49	297.70435	 48.07501	 65.8	0.287	ac07597	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417376.792174	1906.452855	10.66	 0.12	12.59	297.70241	 48.07433	-82.2	0.137	ac07614	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417377.673124	1906.455269	10.57	 0.11	11.53	297.70528	 48.07270	-86.1	0.049	ac07618	130	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2417384.758676	1906.474681	 0.00	 0.00	11.17	  0.00000	  0.00000	  0.0	0.000	aco00053	151	0	0	2048	-1.000000			11
2417405.621987	1906.531841	11.02	 0.17	11.57	297.70028	 48.07680	 58.9	0.357	ac07654	151	67633152	1349410819	384	0.000700	19,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2417408.728123	1906.540351	10.75	 0.12	11.94	297.70438	 48.07555	 14.1	0.146	ac07667	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417428.610365	1906.594823	10.99	 0.63	11.27	297.70392	 48.07292	  7.1	0.216	ac07684	151	532480	1349410816	384	0.000700	13,19	13,14,17,18,19,21,22,28,30	7,8
2417437.690348	1906.619700	10.76	 0.08	12.32	297.70521	 48.07599	-71.4	0.141	aco00058	130	1572864	1349412864	256	0.000700	19,20	11,13,14,17,18,19,21,22,28,30	8
2417438.730935	1906.622551	10.64	 0.11	12.30	297.70497	 48.07512	-23.6	0.137	ac07710	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417439.580314	1906.624878	10.60	99.00	13.73	297.70416	 48.07527	 49.4	0.279	a07999	151	839440384	1081631744	704	0.007500	11,12,14,15,19,25,28,29	10,13,14,19,20,21,22,30	6,7,9
2417442.641743	1906.633265	10.70	 0.17	11.74	297.70435	 48.07456	 49.8	0.192	ac07731	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417442.751511	1906.633566	10.48	 1.47	10.87	297.70910	 48.07412	 -5.4	0.645	ac07733	130	269006976	1214930946	4488	0.000700	7,11,12,13,15,19,28	1,13,14,17,19,21,22,27,30	3,7,8,12
2417445.639075	1906.641477	10.97	 0.18	11.87	297.70468	 48.07384	  5.1	0.200	ac07739	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417445.682705	1906.641596	11.61	 1.94	11.77	297.70200	 48.07322	-17.7	0.330	ac07740	151	536576	1349410819	384	0.000700	12,13,19	0,1,13,14,17,18,19,21,22,28,30	7,8
2417447.584776	1906.646808	11.24	 2.96	11.28	297.69464	 48.07558	-86.7	0.253	ac07743	145	8927232	1349410818	384	0.000700	11,12,13,19,23	1,13,14,17,18,19,21,22,28,30	7,8
2417447.647257	1906.646979	 0.00	 0.00	11.29	  0.00000	  0.00000	  0.0	0.000	ac07744	151	0	0	2048	-1.000000			11
2417447.755142	1906.647274	10.68	 0.27	11.22	297.70257	 48.07416	-26.8	0.336	ac07745	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417449.628984	1906.652408	 0.00	 0.00	11.27	  0.00000	  0.00000	  0.0	0.000	ac07750	151	0	0	2048	-1.000000			11
2417455.577047	1906.668704	10.78	 0.17	12.18	297.70402	 48.07417	 48.9	0.340	ac07766	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417457.605494	1906.674262	10.72	 0.19	11.45	297.70413	 48.07415	-49.5	0.213	ac07775	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417458.570200	1906.676905	10.63	 0.09	12.48	297.70411	 48.07498	 32.8	0.064	ac07779	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417459.664411	1906.679902	11.29	 1.21	11.48	297.71398	 48.07489	-36.9	0.509	ac07788	130	80228352	1349410819	384	0.000700	12,13,19,22,23,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2417460.631539	1906.682552	11.17	 0.17	11.65	297.71226	 48.07414	 61.8	0.506	ac07795	130	8921088	1349410819	384	0.000700	13,19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2417461.557114	1906.685088	10.76	 0.14	12.24	297.70385	 48.07447	 70.8	0.202	ac07799	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417465.621609	1906.696224	10.79	 0.16	11.57	297.70681	 48.07421	-87.2	0.373	ac07807	151	524416	1483630592	264	0.000700	7,19	11,13,14,17,18,19,21,22,27,28,30	3,8
2417466.557012	1906.698786	10.90	 0.35	15.56	297.70420	 48.07507	 27.0	0.214	a08089	151	302563456	1080714243	705	0.007500	7,14,15,19,25,28	0,1,10,13,14,17,19,21,22,30	0,6,7,9
2417468.682610	1906.704610	10.58	 0.76	11.70	297.70434	 48.07481	 -8.8	0.654	ac07810	151	268959872	1349148673	4481	0.000700	7,19,28	0,13,14,17,19,21,22,28,30	0,7,8,12
2417469.534081	1906.706943	10.40	 0.17	12.85	297.70302	 48.07489	 57.0	0.126	ac07813	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417471.593674	1906.712585	11.13	 0.19	11.63	297.69827	 48.07328	-34.6	0.334	ac07818	151	532480	1349410818	384	0.000700	13,19	1,13,14,17,18,19,21,22,28,30	7,8
2417475.574003	1906.723490	10.70	 0.16	11.26	297.70394	 48.07207	 12.0	0.410	ac07833	151	526464	1483628544	392	0.000700	7,11,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2417481.585858	1906.739961	11.20	 0.33	11.43	297.70798	 48.07568	 55.3	0.542	ac07851	151	532480	1349410819	384	0.000700	13,19	0,1,13,14,17,18,19,21,22,28,30	7,8
2417488.545765	1906.759029	10.84	 0.15	11.54	297.70342	 48.07440	 11.2	0.688	ac07870	151	524288	1349410816	4480	0.000700	19	13,14,17,18,19,21,22,28,30	7,8,12
2417497.576992	1906.783773	10.65	 0.13	11.62	297.70128	 48.07484	  5.6	0.383	ac07916	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417498.626860	1906.786649	10.80	 0.19	11.94	297.70495	 48.07239	-17.1	0.349	ac07921	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417521.494983	1906.849301	10.58	 0.09	12.33	297.70430	 48.07488	-18.8	0.162	ac07971	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417522.612366	1906.852363	10.63	 0.10	11.63	297.70518	 48.07407	-35.4	0.412	ac07983	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417523.574624	1906.854999	10.73	 0.15	11.53	297.70127	 48.07593	-76.7	0.243	ac07993	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417529.542076	1906.871348	10.54	 0.09	12.33	297.70436	 48.07433	 -2.5	0.508	ac08013	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417537.499486	1906.893149	10.77	 0.17	11.67	297.70396	 48.07511	 12.1	0.566	ac08035	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417538.489792	1906.895862	11.08	 0.13	12.04	297.71404	 48.07255	-21.8	0.442	ac08041	151	76021760	1349410819	384	0.000700	19,23,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2417540.545541	1906.901495	 9.92	 1.13	10.61	297.71544	 48.07018	 76.6	0.135	ac08055	130	277387392	1214930944	392	0.000700	7,11,12,15,19,23,28	13,14,17,19,21,22,27,30	3,7,8
2417564.477766	1906.967062	10.62	 0.12	12.05	297.70280	 48.07626	-68.8	0.247	ac08115	130	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2417683.857620	1907.294130	10.65	 0.16	12.38	297.70351	 48.07491	 51.8	0.239	ac08432	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417709.707274	1907.364951	10.72	 0.16	11.75	297.70352	 48.07548	  8.1	0.283	ac08497	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417709.794539	1907.365191	10.71	 0.18	11.49	297.70392	 48.07559	-10.2	0.157	ac08499	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417727.767890	1907.414433	10.36	 0.76	10.80	297.71485	 48.07496	-66.6	0.331	ac08526	151	281550976	1483368450	264	0.000700	7,13,19,22,23,28	1,11,13,14,17,19,21,22,27,28,30	3,8
2417730.794437	1907.422724	10.59	 0.36	11.74	297.70471	 48.07507	 47.9	0.205	ac08530	151	268959744	1349412864	256	0.000700	19,28	11,13,14,17,18,19,21,22,28,30	8
2417734.437610	1907.432706	10.43	 0.27	14.50	297.70411	 48.07482	 73.7	0.284	ma00324	152	557568	1617849344	576	1.000000	9,15,19	10,11,13,14,17,18,19,21,22,29,30	6,9
2417739.754939	1907.447274	11.25	 0.19	11.44	297.70067	 48.07326	 42.0	0.305	ac08548	130	532480	1349412864	256	0.000700	13,19	11,13,14,17,18,19,21,22,28,30	8
2417739.816231	1907.447442	10.74	 0.13	12.11	297.70386	 48.07509	-39.0	0.281	ac08549	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417754.594971	1907.487931	10.88	 0.13	14.15	297.70470	 48.07529	 65.3	0.301	i34728	147	557184	1349412864	529	0.000010	7,15,19	11,13,14,17,18,19,21,22,28,30	0,4,9
2417765.726921	1907.518430	10.83	 0.37	11.31	297.70211	 48.07653	 62.8	0.308	ac08595	151	336109568	1080713219	384	0.000700	13,15,19,26,28	0,1,13,14,17,19,21,22,30	7,8
2417767.732930	1907.523926	11.39	 1.26	11.54	297.69696	 48.07320	 17.9	0.411	ac08603	151	109590656	1483628547	392	0.000700	7,11,12,13,19,23,25,26	0,1,13,14,17,18,19,21,22,27,28,30	3,7,8
2417796.675911	1907.603222	10.55	 1.61	11.11	297.70856	 48.07942	 84.2	0.604	ac08663	151	336074880	1483368451	4360	0.000700	7,11,12,19,26,28	0,1,11,13,14,17,19,21,22,27,28,30	3,8,12
2417798.656258	1907.608647	10.93	 0.19	11.72	297.70482	 48.07467	 16.1	0.252	ac08672	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417801.662266	1907.616883	11.22	 0.24	11.28	297.70770	 48.07169	-15.0	0.092	ac08686	151	67643520	1483628547	392	0.000700	7,11,13,19,26	0,1,13,14,17,18,19,21,22,27,28,30	3,7,8
2417801.706243	1907.617003	10.93	 0.47	11.31	297.69823	 48.07466	-13.1	0.563	ac08687	151	268967936	1349150722	256	0.000700	13,19,28	1,11,13,14,17,19,21,22,28,30	8
2417814.677267	1907.652540	10.81	 0.18	11.95	297.70421	 48.07357	  9.0	0.521	ac08723	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417814.720550	1907.652659	10.62	 0.11	11.95	297.70371	 48.07472	-41.4	0.238	ac08724	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417816.584526	1907.657766	10.72	 0.13	12.34	297.70456	 48.07523	 37.9	0.266	ac08726	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417816.661052	1907.657975	11.14	 0.20	11.84	297.69633	 48.07801	-77.3	0.245	ac08728	151	8913024	1483628547	392	0.000700	7,19,23	0,1,13,14,17,18,19,21,22,27,28,30	3,7,8
2417817.582477	1907.660500	11.01	 1.68	11.22	297.70403	 48.07780	 23.1	0.353	ac08731	130	302561280	1080713219	384	0.000700	11,12,13,15,19,25,28	0,1,13,14,17,19,21,22,30	7,8
2417831.649652	1907.699040	10.55	 0.17	12.13	297.70378	 48.07486	-17.3	0.406	ac08751	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417837.725250	1907.715686	10.35	 0.56	10.62	297.70838	 48.07669	-62.2	0.373	ac08790	151	269000832	1080713216	385	0.000700	7,13,15,19,28	13,14,17,19,21,22,30	0,7,8
2417849.620842	1907.748276	10.78	 0.14	12.01	297.70239	 48.07490	-42.4	0.224	ac08806	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417853.540202	1907.759014	10.81	 0.19	11.86	297.70584	 48.07417	 21.1	0.256	ac08828	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417856.589397	1907.767368	11.25	 0.15	11.80	297.70145	 48.07412	-25.6	0.258	ac08836	151	67633152	1349410819	384	0.000700	19,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2417858.617460	1907.772925	10.78	 0.16	11.99	297.70592	 48.07447	 82.8	0.212	ac08849	151	524416	1479436288	264	0.000700	7,19	11,13,14,17,18,19,21,27,28,30	3,8
2417861.527105	1907.780896	10.72	 0.12	12.04	297.70479	 48.07543	  9.4	0.147	ac08861	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417867.567300	1907.797445	11.13	 0.22	11.72	297.71022	 48.07455	-19.3	0.472	ac08890	151	524288	1349410819	384	0.000700	19	0,1,13,14,17,18,19,21,22,28,30	7,8
2417870.513986	1907.805518	11.30	 0.18	11.88	297.70008	 48.06968	 -9.4	0.346	ac08897	151	109576192	1349412867	256	0.000700	19,23,25,26	0,1,11,13,14,17,18,19,21,22,28,30	8
2417871.573547	1907.808421	11.00	 0.12	11.75	297.70845	 48.07180	-41.5	0.209	ac08906	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2417872.536499	1907.811059	10.86	 0.17	11.55	297.70297	 48.07378	-87.3	0.441	ac08914	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417873.566972	1907.813882	10.65	 0.11	12.36	297.70452	 48.07567	-40.8	0.371	ac08921	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417879.552092	1907.830280	10.64	 0.11	12.64	297.70363	 48.07451	-46.7	0.326	ac08937	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2417881.546900	1907.835745	11.36	 0.19	12.23	297.69477	 48.07994	 82.0	0.375	ac08957	151	8912896	1349412867	256	0.000700	19,23	0,1,11,13,14,17,18,19,21,22,28,30	8
2417881.597916	1907.835885	10.72	 0.40	15.75	297.70464	 48.07497	 85.3	0.130	i34991	147	557184	1080978432	577	0.000010	7,15,19	10,11,13,14,17,18,19,21,22,30	0,6,9
2417907.504665	1907.906862	10.82	 0.12	12.30	297.69983	 48.07582	 57.9	0.091	ac09021	151	34078720	1349410818	384	0.000700	19,25	1,13,14,17,18,19,21,22,28,30	7,8
2417944.446749	1908.008051	10.51	 0.15	13.40	297.70460	 48.07491	 66.1	0.570	i35103	131	268992640	1080715264	529	0.000000	7,15,19,28	11,13,14,17,19,21,22,30	0,4,9
2418098.650916	1908.429374	10.60	 0.16	13.19	297.70429	 48.07469	-35.4	0.434	i35355	138	268992640	1080715264	529	0.000010	7,15,19,28	11,13,14,17,19,21,22,30	0,4,9
2418099.641987	1908.432082	10.81	 1.87	12.25	297.70413	 48.07455	 84.1	0.150	ac09520	151	528512	1349410816	385	0.000010	7,12,19	13,14,17,18,19,21,22,28,30	0,7,8
2418100.806202	1908.435263	10.65	 0.15	12.35	297.70429	 48.07499	 84.4	0.319	ac09525	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2418109.792660	1908.459816	10.50	 0.09	12.74	297.70559	 48.07505	-67.5	0.229	ac09555	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2418114.409741	1908.472431	10.81	99.00	16.50	297.70264	 48.07467	 87.0	0.629	ma00580	151	847829504	1618502658	4800	1.000000	9,11,12,14,15,19,23,25,28,29	1,10,13,14,19,20,21,22,29,30	6,7,9,12
2418131.770925	1908.519866	11.00	 0.16	11.63	297.70583	 48.07530	-39.1	0.045	ac09613	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2418134.678994	1908.527811	10.96	 0.23	11.45	297.70501	 48.07596	-68.1	0.383	ac09625	151	67641344	1349410819	384	0.000700	13,19,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2418138.787960	1908.539038	10.30	 0.17	11.00	297.70534	 48.07126	-83.3	0.198	ac09635	130	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2418172.679886	1908.631639	10.80	 0.66	10.82	297.70074	 48.07146	-38.7	0.670	ak00025	145	8921216	1349410819	4481	0.000700	7,13,19,23	0,1,13,14,17,18,19,21,22,28,30	0,7,8,12
2418174.763989	1908.637333	10.49	 0.15	11.50	297.70436	 48.07650	-54.1	0.384	ac09670	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2418183.781584	1908.661972	10.70	 0.08	11.90	297.70540	 48.07472	-51.4	0.341	ac09700	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2418185.740433	1908.667324	10.71	 0.21	11.78	297.70026	 48.07584	-67.3	0.591	ac09710	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
